theme,cosine_similarity,English Responses,Question ID,Question,Participant ID,run_id,timestamp,PRI_Score,PRI_Scale_1_5,fear_score,fear_intensity,fear_keywords,theme_fear_economic_job_loss,theme_fear_surveillance_control,theme_fear_social_isolation,theme_fear_safety_security,theme_fear_cultural_values,theme_fear_technology_dependence,theme_intensity,response_length,response_length_norm,fear_index,fear_category,persona_cluster
human-AI relationships and collaboration,0.5981343076424019,Because AI will make up some things to deceive humans,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,e3ba3c5b-9b87-4430-ad0f-0079e6c31516,728108ca,20250523_160029,0.6508333333333334,3.6033333333333335,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.5981343076424019,53,0.060227272727272727,0.37544311699635474,Moderate,5
human-AI relationships and collaboration,0.598039317881071,2 because AI is not human,63a99154-3b0e-4375-aaa1-6665f699f6d6,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,58ec9ccd-4574-443b-a419-d97afe67eb10,728108ca,20250523_160029,0.5941666666666667,3.376666666666667,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.598039317881071,25,0.028409090909090908,0.3608899695766709,Moderate,5
human-AI relationships and collaboration,0.597734845942397,"Scenario 2, there should be clear boundaries between AI and humans",63a99154-3b0e-4375-aaa1-6665f699f6d6,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,3a5c4cbf-322b-4c7d-bfd6-aa70b752e53f,728108ca,20250523_160029,0.865,4.46,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.597734845942397,66,0.075,0.41959393837695885,High,5
human-AI relationships and collaboration,0.5976552067191789,Humans should know which parts of their lives are involved in AI,0443cd28-8742-43fa-8c89-3ede8d10b365,Please explain whether you agree or disagree and why.,b6a955ab-d388-4cb6-af0d-73f7b8f843ca,728108ca,20250523_160029,0.64375,3.575,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.5976552067191789,64,0.07272727272727272,0.3750848099603989,Moderate,5
human-AI relationships and collaboration,0.5976245769337456,"The ideal future might be to find a balance between the two, where people benefit from AI support without it replacing real human relationships.",63a99154-3b0e-4375-aaa1-6665f699f6d6,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,748ce664-fa73-4df5-99f3-12cafa2cdc98,728108ca,20250523_160029,0.7812500000000001,4.125,0.0,none,[],0.0,0.0,0.125,0.0,0.0,0.0,0.5976245769337456,144,0.16363636363636364,0.41166346713713464,High,5
human-AI relationships and collaboration,0.5975732533424453,"I would prefer scenario 1 because even without AI right now, people don't talk to each other anymore. Having partnership with AI can help people with mental illness or loneliness to find fulfilment talking to AI. And having AI partnership doesn't mean that it will replace human. ",63a99154-3b0e-4375-aaa1-6665f699f6d6,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,94cd4552-53d5-409d-ba3c-d19e0ea52a83,728108ca,20250523_160029,0.8316666666666666,4.326666666666666,0.0,none,[],0.0,0.0,0.125,0.0,0.0,0.0,0.5975732533424453,280,0.3181818181818182,0.4371808164884932,High,5
human-AI relationships and collaboration,0.5975063081120793,"I would prefer scenario 2 because it preserves the reality and authenticity of human relationships. Highly emotionally connected AI companions may eliminate loneliness, but they will undermine traditional human relationships, which could upset the social balance. However, if AI is limited to just assistive devices, it will help prioritize human interaction while maintaining emotional independence.",63a99154-3b0e-4375-aaa1-6665f699f6d6,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,ef9942b1-f878-42b0-8b3e-82baffff5a90,728108ca,20250523_160029,0.7433333333333333,3.973333333333333,0.0,none,[],0.0,0.0,0.5,0.0,0.125,0.125,0.5975063081120793,400,0.45454545454545453,0.43312373536604387,High,2
human-AI relationships and collaboration,0.5974514315025081,Scenario 2 because AI does not hinder human relationships and emotional authenticity ,63a99154-3b0e-4375-aaa1-6665f699f6d6,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,f691f036-fce6-49ca-bcd5-7a6b457672fa,728108ca,20250523_160029,0.547797619047619,3.191190476190476,0.0,none,[],0.0,0.0,0.125,0.0,0.0,0.0,0.5974514315025081,85,0.09659090909090909,0.358199187319618,Moderate,5
safety and security concerns,0.6545274969872339,Privacy and security matters,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,25a81ed5-e06c-4858-bdc6-df33dc7804eb,728108ca,20250523_160029,0.6966666666666667,3.786666666666666,0.0,none,[],0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.6545274969872339,28,0.031818181818181815,0.40432615031004504,High,1
safety and security concerns,0.6442206188953096,agree for safety reasons,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,bca25771-2ed6-440d-b798-d3af57ef9357,728108ca,20250523_160029,0.5354166666666667,3.1416666666666666,0.0,none,[],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.6442206188953096,24,0.02727272727272727,0.36749885361872997,Moderate,1
safety and security concerns,0.6236410240797488,"For safety, integrity, and security ",0443cd28-8742-43fa-8c89-3ede8d10b365,Please explain whether you agree or disagree and why.,97c00ed5-9b58-4877-810c-d2e1e77ab376,728108ca,20250523_160029,0.4320833333333334,2.7283333333333335,0.0,none,[],0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.6236410240797488,36,0.04090909090909091,0.3399639853894753,Moderate,1
safety and security concerns,0.612315348841727,There are security risks involved.,9cc4f2fc-dee9-4196-b1c7-b437544668c8,Can you explain why you gave that trust score to your AI chatbot?,5470c669-5ed6-4b31-937e-dcfe7b96070a,728108ca,20250523_160029,0.8179166666666667,4.2716666666666665,0.0,none,[],0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.612315348841727,34,0.038636363636363635,0.4123731092336605,High,1
safety and security concerns,0.6001522620745873,for security purpose,0443cd28-8742-43fa-8c89-3ede8d10b365,Please explain whether you agree or disagree and why.,97333f7c-1f1a-44cc-8452-515b134e1def,728108ca,20250523_160029,0.5029166666666667,3.0116666666666667,0.0,none,[],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.6001522620745873,20,0.022727272727272728,0.3429169654358955,Moderate,1
safety and security concerns,0.5925345647550726,safety and transparency is important especially in these contexts,0443cd28-8742-43fa-8c89-3ede8d10b365,Please explain whether you agree or disagree and why.,7d13d7b5-1ff8-42d3-832f-21ebe2ddf86a,728108ca,20250523_160029,0.7525000000000001,4.01,0.0,none,[],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.5925345647550726,65,0.07386363636363637,0.39490018953839273,Moderate,1
safety and security concerns,0.5751425442956565,Its very necessary for security consern,0443cd28-8742-43fa-8c89-3ede8d10b365,Please explain whether you agree or disagree and why.,6d4cd97b-405e-4bb5-95f8-766d9becff05,728108ca,20250523_160029,0.5945833333333334,3.3783333333333334,0.0,none,[],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.5751425442956565,39,0.04431818181818182,0.35340550256674746,Moderate,1
safety and security concerns,0.5543236158339885,Privacy concern,9cc4f2fc-dee9-4196-b1c7-b437544668c8,Can you explain why you gave that trust score to your AI chatbot?,38078b60-12d8-49b7-b221-7fea46aadaa1,728108ca,20250523_160029,0.7695833333333333,4.078333333333333,0.2,mild,['concern'],0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.5543236158339885,15,0.017045454545454544,0.4373506584548076,High,1
safety and security concerns,0.5528120170097587,Privacy issues,b665aaae-d02c-44f9-be26-70544d7beabe,Please explain whether you agree or disagree and why.,8ef5c794-c741-43bf-889e-3dc18d80d4c7,728108ca,20250523_160029,0.5775,3.31,0.0,none,[],0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.5528120170097587,14,0.015909090909090907,0.3382157158948126,Moderate,1
safety and security concerns,0.5509564238119192,Safety is vital,0443cd28-8742-43fa-8c89-3ede8d10b365,Please explain whether you agree or disagree and why.,62a6b613-e413-41d4-b4a2-6cefa86c3a29,728108ca,20250523_160029,0.7520833333333332,4.008333333333333,0.0,none,[],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.5509564238119192,15,0.017045454545454544,0.3725037816459798,Moderate,1
safety and security concerns,0.5022598574247233,For transparency and security ,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,9af7a1b3-25d8-455e-b11e-e4e000d9008b,728108ca,20250523_160029,0.7833333333333333,4.133333333333333,0.0,none,[],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.5022598574247233,30,0.03409090909090909,0.36097970054564693,Moderate,1
safety and security concerns,0.4981100067665153,i agree as to enhance the efficiency but it must safeguard the information and minimize the risks,fc1af587-5ded-4cbb-920a-52bea75ac0d8,Please explain whether you agree or disagree and why.,476c3f9a-8d99-42d2-b079-d323ace860ae,728108ca,20250523_160029,0.7654166666666666,4.0616666666666665,0.0,none,[],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.4981100067665153,97,0.11022727272727273,0.3633500633126668,Moderate,1
safety and security concerns,0.4957693972050928,for financial security,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,8733cae9-e371-49fa-a3ec-4204a99aab1d,728108ca,20250523_160029,0.6945833333333334,3.7783333333333338,0.0,none,[],0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.4957693972050928,22,0.025,0.3397244255487038,Moderate,1
safety and security concerns,0.4847813851804221,I disagree as the public saftey is important . so the ai should disclose,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,86e421ec-f250-4d46-a7a7-97cee12a189e,728108ca,20250523_160029,0.9091666666666668,4.636666666666667,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4847813851804221,72,0.08181818181818182,0.38392770558732037,Moderate,1
safety and security concerns,0.4830841046139661,its important for people to have a clear understanding on how the data they are giving i going to be used and be assured of their security,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,edd0a047-d6c3-47bd-b680-b9a47cb081a4,728108ca,20250523_160029,0.79625,4.1850000000000005,0.0,none,[],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.4830841046139661,138,0.15681818181818183,0.36816546002740463,Moderate,1
safety and security concerns,0.4811284067061063,It introduces a security risk.,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,cd5cb5d3-f2bc-4246-bb72-43fd31a8c223,728108ca,20250523_160029,0.7641666666666667,4.056666666666667,0.0,none,[],0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.4811284067061063,30,0.03409090909090909,0.3486937869248668,Moderate,1
safety and security concerns,0.4807998833844339,Privacy and data protection/transparency is important,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,dc90fe0e-8929-461e-952c-eea0a43a3353,728108ca,20250523_160029,0.68875,3.755,0.0,none,[],0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.4807998833844339,53,0.060227272727272727,0.3360926806265009,Moderate,1
safety and security concerns,0.4799535191516831,"involve sensitive information, and transparency is crucial for trust, security, and informed decision-making

",52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,f8825e41-fa22-481b-987c-f3400575e969,728108ca,20250523_160029,0.6233333333333333,3.493333333333333,0.0,none,[],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.4799535191516831,110,0.125,0.32914807432733995,Moderate,1
safety and security concerns,0.4764786835425221,we need to know where our secured information is being used,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,a958dc36-9425-4e88-af18-37e4ceebe35d,728108ca,20250523_160029,0.7620833333333333,4.048333333333334,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4764786835425221,59,0.06704545454545455,0.349712685538221,Moderate,1
safety and security concerns,0.4714357604568608,Sensitive information should be paid more attention,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,01b6df2b-409d-42b5-b68d-e708ffeb8d36,728108ca,20250523_160029,0.69375,3.775,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4714357604568608,51,0.05795454545454545,0.33311975872819893,Moderate,1
safety and security concerns,0.4684152777494218,"I disagree because  there are significant risks and ethical challenges that cannot be ignored. The lack of personalization, potential overreliance on technology, accountability chalenges, market risks, data security issues, and emotional misalignment all highlight the need for caution.",fc1af587-5ded-4cbb-920a-52bea75ac0d8,Please explain whether you agree or disagree and why.,f81845f8-498d-451d-b882-5f03ced40795,728108ca,20250523_160029,0.7795833333333333,4.118333333333333,0.0,none,[],0.0,0.0,0.0,0.2222222222222222,0.0,0.125,0.4684152777494218,286,0.325,0.3757827777664354,Moderate,1
safety and security concerns,0.4633198249497391,Scenario 1 is usual concern ,ab69fbbb-d63c-4820-9ed1-8192b1ffd7e9,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,24a195b5-19be-41b2-9673-9c3dfd13e79a,728108ca,20250523_160029,0.7075000000000001,3.830000000000001,0.2,mild,['concern'],0.0,0.0,0.0,0.0,0.0,0.0,0.4633198249497391,28,0.031818181818181815,0.39000974816171385,Moderate,1
safety and security concerns,0.4627794672534079,Its not safe in financial information,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,7d9d5c21-2cc7-4988-b9bd-2dffb82ac381,728108ca,20250523_160029,0.6491666666666667,3.5966666666666667,0.0,none,[],0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.4627794672534079,37,0.042045454545454546,0.31914966568924197,Moderate,1
safety and security concerns,0.4615524256284389,應該確保所有操作和決策過程都有明確的安全措施，並保護工作人員和使用者的隱私與權益，避免濫用技術或導致任何人員遭遇風險。,ded5e02c-b488-4fee-9487-552f965ca972,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",68c3a52a-290b-4e76-a2a0-77578d5a4232,728108ca,20250523_160029,0.7125,3.85,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4615524256284389,59,0.06704545454545455,0.33382551570592106,Moderate,1
safety and security concerns,0.4604740043611484,Disagree - Privacy issues,b665aaae-d02c-44f9-be26-70544d7beabe,Please explain whether you agree or disagree and why.,6f9e76b8-16e0-4f5c-a1c1-aae463e16cc6,728108ca,20250523_160029,0.7125,3.85,0.0,none,[],0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.4604740043611484,25,0.028409090909090908,0.3295305108353685,Moderate,1
safety and security concerns,0.4597792312874435,"While I agree that AI agents making making financial decisions on behalf of users has a potential for efficiency and reduced human errors, it comes with a number of risks. Therefore careful consideration of risks and regulatory measure are crucial to ensure utmost safety and security. ",fc1af587-5ded-4cbb-920a-52bea75ac0d8,Please explain whether you agree or disagree and why.,62711271-8853-40e2-a967-6848d67d63c1,728108ca,20250523_160029,0.975,4.9,0.0,none,[],0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.0,0.4597792312874435,286,0.325,0.41141169251497745,High,1
safety and security concerns,0.4596989111960132,Sensitive information should be handled carefully ,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,9c6e83af-6165-4249-9c3c-2fa00cdd81d2,728108ca,20250523_160029,0.7429166666666667,3.9716666666666662,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4596989111960132,50,0.056818181818181816,0.33814471599355683,Moderate,1
safety and security concerns,0.4592908188625911,user should be cautious,0443cd28-8742-43fa-8c89-3ede8d10b365,Please explain whether you agree or disagree and why.,5aeeb291-0b14-4460-b014-bd054fb61c87,728108ca,20250523_160029,0.8170833333333334,4.2683333333333335,0.1,mild,['cautious'],0.0,0.0,0.0,0.0,0.0,0.0,0.4592908188625911,23,0.026136363636363635,0.37974663057533947,Moderate,1
safety and security concerns,0.4571595933987492,The financial information and purchases are highly sensitive and be remained secured. ,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,b8d4a06a-a490-4144-b1cd-c1cba146aa0a,728108ca,20250523_160029,0.8929166666666666,4.571666666666666,0.0,none,[],0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.4571595933987492,86,0.09772727272727273,0.37121989796556026,Moderate,1
safety and security concerns,0.4560738847498175,Most of the people have interacted with are scared of AI because of security and confedentiality of the information. They are scared their information would be linked or accessed by unauthorized people or used for other commercial purposes by the AI developers.,ded5e02c-b488-4fee-9487-552f965ca972,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",2ea4d6b3-cc1f-42ec-9bd7-65ea9d396159,728108ca,20250523_160029,0.8566666666666666,4.426666666666666,0.3,moderate,['scared'],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.4560738847498175,261,0.29659090909090907,0.47342197814235126,High,1
safety and security concerns,0.4559324695892525,financial matters are like personal matters and people should be aware of what information are being passed/used for these matters for protection and control usage.,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,5722165e-f7e4-45e7-b6d7-0fb5701d7571,728108ca,20250523_160029,0.74,3.96,0.0,none,[],0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.4559324695892525,164,0.18636363636363637,0.34900935147206463,Moderate,1
safety and security concerns,0.4526996071722922,financial information is very sensitive and confidentiality is crucial,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,0f9aa88d-e413-408f-a364-cdd92bdb56a9,728108ca,20250523_160029,0.7979166666666666,4.191666666666666,0.0,none,[],0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.4526996071722922,70,0.07954545454545454,0.3486177216567956,Moderate,1
safety and security concerns,0.451093113372649,when it involves financial information/purchases we should know it is very serious concern,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,6cb3023a-22c4-49ab-9c09-e8eb1a92a604,728108ca,20250523_160029,0.7316666666666667,3.9266666666666663,0.2,mild,['concern'],0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.451093113372649,90,0.10227272727272728,0.3969978514096657,Moderate,1
safety and security concerns,0.4494555862532557,Financial information is to be handled with care to ensure safety.,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,62a6b613-e413-41d4-b4a2-6cefa86c3a29,728108ca,20250523_160029,0.7520833333333332,4.008333333333333,0.0,none,[],0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.4494555862532557,66,0.075,0.3376989011679689,Moderate,1
safety and security concerns,0.4487986855009359,1. More secure.,eb87f6c5-a2de-49f2-a1a5-5efd42cd19bf,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,a77e03a0-af8a-4bd6-8c42-f1fab56099bc,728108ca,20250523_160029,0.7558333333333334,4.023333333333333,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4487986855009359,15,0.017045454545454544,0.3323906863215865,Moderate,1
safety and security concerns,0.4482579419051338,Al systems are vulnerable to attack but having a human assure you minimizes risks,0443cd28-8742-43fa-8c89-3ede8d10b365,Please explain whether you agree or disagree and why.,a104d65f-1ce6-42fa-9d1f-41eef909a7ab,728108ca,20250523_160029,0.8833333333333334,4.533333333333333,0.0,none,[],0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.4482579419051338,81,0.09204545454545454,0.3651743888832657,Moderate,1
safety and security concerns,0.4468929786155359,"Yes, I agree because it is necessary for the security purpose.",52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,573326d4-d20a-4dc0-974c-63266426b204,728108ca,20250523_160029,0.8412499999999999,4.365,0.0,none,[],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.4468929786155359,62,0.07045454545454545,0.3540526459916689,Moderate,1
safety and security concerns,0.4468168618234032,The AI regulations should also consider child safety.,ded5e02c-b488-4fee-9487-552f965ca972,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",859b8475-c4e4-4d46-a14b-20499199fc4b,728108ca,20250523_160029,0.88,4.52,0.0,none,[],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.4468168618234032,53,0.060227272727272727,0.36074947200208857,Moderate,1
safety and security concerns,0.4463524178345902,2 because we want to maintain human supervision where possible,ab69fbbb-d63c-4820-9ed1-8192b1ffd7e9,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,47eb5cac-7026-455c-803e-8f82c7b7d3b6,728108ca,20250523_160029,0.8237500000000001,4.295,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4463524178345902,62,0.07045454545454545,0.35033642167929063,Moderate,1
safety and security concerns,0.4453768502312467,Financial privacy,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,8a7ea13d-7787-422a-9929-095477e0a262,728108ca,20250523_160029,0.6229166666666666,3.4916666666666663,0.0,none,[],0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.4453768502312467,17,0.019318181818181818,0.30466589160765023,Moderate,1
safety and security concerns,0.44241256717146,while scenario 2 will face problems its important that public thoughts and views are included,eb87f6c5-a2de-49f2-a1a5-5efd42cd19bf,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,0fbf53e1-e062-4cf7-b77b-cd58a6b87e0f,728108ca,20250523_160029,0.7779166666666667,4.111666666666666,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.44241256717146,93,0.10568181818181818,0.34311654202009917,Moderate,1
safety and security concerns,0.4413780847400995,It would save time but sensitive information should not be compromised,b665aaae-d02c-44f9-be26-70544d7beabe,Please explain whether you agree or disagree and why.,7efb50bd-8ca5-4bac-ac35-f778faeb7be9,728108ca,20250523_160029,0.8954166666666667,4.581666666666667,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4413780847400995,70,0.07954545454545454,0.3635891126839186,Moderate,1
safety and security concerns,0.4392389370329549,agree. to ensure secure and trustworthy transactions,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,bedd1b1f-f469-445c-89cc-589835476124,728108ca,20250523_160029,0.7670833333333333,4.068333333333333,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4392389370329549,52,0.05909090909090909,0.33502133238893955,Moderate,1
safety and security concerns,0.4377965671426047,2 human oversight is important,ab69fbbb-d63c-4820-9ed1-8192b1ffd7e9,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,2438e9bc-7ef1-454c-9fb3-6f432f63efd0,728108ca,20250523_160029,0.6495833333333334,3.5983333333333336,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4377965671426047,30,0.03409090909090909,0.3084443844327995,Moderate,1
safety and security concerns,0.4369067480591503,I have become excited and concerned at the same time of job security & human values,91fcb570-ec08-458e-af99-d9df0650384a,"What has been the most noticeable change in your daily life, if any, as a result of AI in the past year?",7a8ef50f-ce7b-424e-9efa-057a517605c7,728108ca,20250523_160029,0.7683333333333334,4.073333333333334,0.2,mild,['concern'],0.0,0.0,0.0,0.1111111111111111,0.125,0.0,0.4369067480591503,83,0.09431818181818181,0.39786118407214505,Moderate,1
safety and security concerns,0.436889069052451,Scenario 2; we should be cautious,ab69fbbb-d63c-4820-9ed1-8192b1ffd7e9,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,81c66741-8cb0-4e89-995e-694b3425e07b,728108ca,20250523_160029,0.6091666666666667,3.436666666666667,0.1,mild,['cautious'],0.0,0.0,0.0,0.0,0.0,0.0,0.436889069052451,33,0.0375,0.33033896095431375,Moderate,1
safety and security concerns,0.4349182327811585,As the request can be anything like asking for sensitive information and access to Device and it can result in potentially data breaches ,0443cd28-8742-43fa-8c89-3ede8d10b365,Please explain whether you agree or disagree and why.,34d83cf8-e86b-4a9b-8ab1-52ae8317d6a8,728108ca,20250523_160029,0.8066666666666668,4.226666666666667,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4349182327811585,137,0.15568181818181817,0.35086880826397854,Moderate,1
safety and security concerns,0.432746589580669,Too many privacy issues and this could result in too many negative outcomes for it to be a positive.,b665aaae-d02c-44f9-be26-70544d7beabe,Please explain whether you agree or disagree and why.,1f6d9211-afbc-47f3-a370-8dc225e73e05,728108ca,20250523_160029,0.7141666666666667,3.856666666666667,0.0,none,[],0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.432746589580669,100,0.11363636363636363,0.3272956055292373,Moderate,1
safety and security concerns,0.4323343422324067,"Scenario 2, because it is important that human supervision over these systems is not lost.",ab69fbbb-d63c-4820-9ed1-8192b1ffd7e9,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,29da2f09-086c-4ae8-8cea-a585ab87d707,728108ca,20250523_160029,0.6954166666666667,3.7816666666666663,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4323343422324067,90,0.10227272727272728,0.32224434295356874,Moderate,1
safety and security concerns,0.4313822200349668,scenario 2 as it ensures closer human oversight,ab69fbbb-d63c-4820-9ed1-8192b1ffd7e9,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,eafa8449-dcab-4597-871f-988e6f5632a1,728108ca,20250523_160029,0.7670833333333333,4.068333333333333,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.4313822200349668,47,0.053409090909090906,0.3313104637715625,Moderate,1
safety and security concerns,0.4307005459685227,"Scenario 1. Scenario 1 offers security but at the cost of autonomy

",13035d06-a388-4fce-af9d-72a60b89aeba,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,14590c64-3ee7-421e-bce5-11a5b0ce4e5e,728108ca,20250523_160029,0.7141666666666668,3.8566666666666674,0.0,none,[],0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.4307005459685227,68,0.07727272727272727,0.3228408244480152,Moderate,1
safety and security concerns,0.4291656852388763,Scenario 2 for fear of AI,cfa2af3e-2719-4b06-ac30-80acdf9a6840,Think about your neighbor - do you think your neighbor would prefer Scenario 1 or 2 future and why?,ba768354-17b1-484a-8fdd-71531960c3f4,728108ca,20250523_160029,0.6745833333333333,3.6983333333333337,0.3,moderate,['fear'],0.0,0.0,0.0,0.0,0.0,0.0,0.4291656852388763,25,0.028409090909090908,0.39942384985312634,Moderate,1
safety and security concerns,0.4290326351147759,i believe there are enough safety measures in place for the average use of the AI.,9cc4f2fc-dee9-4196-b1c7-b437544668c8,Can you explain why you gave that trust score to your AI chatbot?,a334d03a-bc6f-4924-a62c-b88049b7a0d0,728108ca,20250523_160029,0.93125,4.725,0.0,none,[],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.4290326351147759,82,0.09318181818181819,0.36718123586409224,Moderate,1
safety and security concerns,0.4284104749996541,"Because financial information is particularly closely linked to personal information and security, transparency is paramount.",52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,3bf76cff-46c5-4fd6-b05a-d42d59a50344,728108ca,20250523_160029,0.7795833333333333,4.118333333333333,0.0,none,[],0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.4284104749996541,125,0.14204545454545456,0.3414854021210738,Moderate,1
